cargo,cargo_standardized_fr,departure_uhgs_id,departure_fr,destination_uhgs_id,destination_fr,destination_partner_balance_1789,destination_partner_balance_supp_1789,destination_substate_1789_fr,destination_state_1789_fr,tonnage,outdate_fixed,nb_cargo,commodity_as_toflit
,,A0187101,Le Havre,A0686629,Lübeck,Quatre villes hanséatiques,Etranger,,Lubeck,200.0,1787-10-04,0.0,[vide]
,,A0193167,Bastia,A1964713,Mer Mediterranée,,Etranger,,zone maritime,,1787-08-20,0.0,[vide]
,,A0130761,Dieppe,A0410570,Brighton,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-03-29,0.0,[vide]
,,A0130761,Dieppe,A0410570,Brighton,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-12-11,0.0,[vide]
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-07-19,1.0,genièvre
,,A0187101,Le Havre,A1069373,Norrköping,Suède,Etranger,,Suède,92.0,1787-06-22,0.0,[vide]
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-10-01,1.0,passagers
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-05-05,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-05-15,0.0,[vide]
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-06-26,1.0,passagers
,,A0130761,Dieppe,A0410570,Brighton,Angleterre,Etranger,Angleterre,Grande-Bretagne,50.0,1787-08-08,0.0,[vide]
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-01-04,1.0,genièvre
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-02-12,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-03-05,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-05-11,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-06-08,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-09-07,0.0,[vide]
,,A0187101,Le Havre,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,91.0,1787-03-08,0.0,[vide]
,,A0187101,Le Havre,A0408148,Southampton,Angleterre,Etranger,Angleterre,Grande-Bretagne,38.0,1787-08-03,0.0,[vide]
,,A0187101,Le Havre,A0408148,Southampton,Angleterre,Etranger,Angleterre,Grande-Bretagne,38.0,1787-08-18,0.0,[vide]
,,A0124817,Nantes,A0073119,Bilbao,Espagne,Etranger,,Espagne,50.0,1787-02-27,0.0,[vide]
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-04-15,1.0,genièvre
,,A0187101,Le Havre,A0408148,Southampton,Angleterre,Etranger,Angleterre,Grande-Bretagne,78.0,1787-06-28,0.0,[vide]
,,A0124817,Nantes,A0360085,Lisbonne,Portugal,Etranger,,Portugal,115.0,1787-11-09,0.0,[vide]
,,A0187101,Le Havre,A0385489,Portsmouth,Angleterre,Etranger,Angleterre,Grande-Bretagne,70.0,1787-07-03,0.0,[vide]
Merrains,Bois merrain,A0122918,Roscoff,A0605799,Irlande,Angleterre,Etranger,Irlande,Grande-Bretagne,13.0,1787-02-26,1.0,merrains
Passager,Passagers,A0147257,Saint-Tropez,A0250650,San Remo,,Etranger,,République de Gênes,12.0,1787-10-05,2.0,passagers
Vin,Vin,A0147257,Saint-Tropez,A0250650,San Remo,,Etranger,,République de Gênes,12.0,1787-10-05,2.0,vin
,,A0218974,Ajaccio,A1964975,Italie,,Etranger,,multi-Etat,,1787-11-02,0.0,[vide]
,,A0189462,Gravelines,A0863210,Kragerø ,Danemark,Etranger,Norvège,Danemark,80.0,1787-03-29,0.0,[vide]
,,A0187101,Le Havre,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,107.0,1787-06-28,0.0,[vide]
,,A0210797,Marseille,A1964712,Espagne méditerranéenne,Espagne,Etranger,,Espagne,,1786-12-29,0.0,[vide]
,,A0187101,Le Havre,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,104.0,1787-02-07,0.0,[vide]
,,A0187101,Le Havre,A0120232,Cadix,Espagne,Etranger,,Espagne,254.0,1787-12-11,0.0,[vide]
,,A0187101,Le Havre,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,97.0,1787-05-04,0.0,[vide]
,,A0187101,Le Havre,A0120232,Cadix,Espagne,Etranger,,Espagne,145.0,1787-11-26,0.0,[vide]
,,A0187101,Le Havre,A0106063,Alicante,Espagne,Etranger,,Espagne,160.0,1787-10-16,0.0,[vide]
,,A0187101,Le Havre,A0106063,Alicante,Espagne,Etranger,,Espagne,355.0,1787-06-05,0.0,[vide]
Autre (etc),Diverses marchandises,A0204180,Dunkerque,A0049808,Ostende,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,30.0,1787-05-10,2.0,marchandises
Eau de vie,Eau-de-vie,A0204180,Dunkerque,A0049808,Ostende,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,30.0,1787-05-10,2.0,eau-de-vie
,,A0171758,Tonnay-Charente,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,100.0,1787-03-19,0.0,[vide]
,,A0124817,Nantes,A1164922,Stettin,Prusse,Etranger,,Prusse,258.0,1787-06-19,0.0,[vide]
,,A0124817,Nantes,A0360085,Lisbonne,Portugal,Etranger,,Portugal,60.0,1787-04-02,0.0,[vide]
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-06-27,1.0,passagers
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-07-04,0.0,[vide]
Fruits,Fruits,A0250650,San Remo,A0049808,Ostende,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,160.0,1787-02-21,1.0,fruits
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-08-01,1.0,genièvre
,,A0124817,Nantes,A0691896,Brême,Quatre villes hanséatiques,Etranger,,Brême,119.0,1787-05-31,0.0,[vide]
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-06-29,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-07-02,1.0,passagers
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,32.0,1787-12-17,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,32.0,1787-02-25,0.0,[vide]
,,A0189462,Gravelines,A0897151,Flekkefjord ,Danemark,Etranger,Norvège,Danemark,60.0,1787-07-05,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-08-13,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-03-10,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-07-27,0.0,[vide]
,,A0187101,Le Havre,A1029831,Kristianstad ,Suède,Etranger,,Suède,69.0,1787-07-14,0.0,[vide]
Eau de vie,Eau-de-vie,A0180923,Bordeaux,A1964976,Îles Féroé,Danemark,Etranger,,Danemark,50.0,1787-01-22,2.0,eau-de-vie
Autres marchandises,Diverses marchandises,A0180923,Bordeaux,A1964976,Îles Féroé,Danemark,Etranger,,Danemark,50.0,1787-01-22,2.0,marchandises
Huile,Huile,A0204180,Dunkerque,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,180.0,1787-01-12,2.0,huile
Autre (etc.),Diverses marchandises,A0204180,Dunkerque,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,180.0,1787-01-12,2.0,marchandises
Vin,Vin,A0180923,Bordeaux,A0691896,Brême,Quatre villes hanséatiques,Etranger,,Brême,160.0,1787-05-03,1.0,vin
Eau de vie,Eau-de-vie,A0122918,Roscoff,A0388018,Coverack,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-08-22,1.0,eau-de-vie
Vin,Vin,A0180923,Bordeaux,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,129.0,1787-04-23,1.0,vin
,,A0171758,Tonnay-Charente,A1964976,Îles Féroé,Danemark,Etranger,,Danemark,12.0,1787-04-24,0.0,[vide]
,,A0171758,Tonnay-Charente,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,90.0,1787-06-19,0.0,[vide]
Sucre,Sucre,A0180923,Bordeaux,A1164922,Stettin,Prusse,Etranger,,Prusse,354.0,1787-06-01,2.0,sucre
Sirop,sirop,A0180923,Bordeaux,A1164922,Stettin,Prusse,Etranger,,Prusse,354.0,1787-06-01,2.0,sirop
,,A0124817,Nantes,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,220.0,1787-08-08,0.0,[vide]
,,A0187101,Le Havre,B0000006,Baltimore,Etats-Unis,Etranger,Maryland,Etats-Unis d'Amérique,395.0,1787-11-19,0.0,[vide]
Merceries,merceries,A0204180,Dunkerque,A0624785,Veere,Hollande,Etranger,Zélande,Provinces-Unies,55.0,1787-02-28,3.0,mercerie
Sucre,Sucre,A0204180,Dunkerque,A0624785,Veere,Hollande,Etranger,Zélande,Provinces-Unies,55.0,1787-02-28,3.0,sucre
Futailles vides,Futailles vides,A0204180,Dunkerque,A0624785,Veere,Hollande,Etranger,Zélande,Provinces-Unies,55.0,1787-02-28,3.0,futailles vides
Café,Café,A0204180,Dunkerque,A0624785,Veere,Hollande,Etranger,Zélande,Provinces-Unies,55.0,1787-08-02,3.0,café
Sucre,Sucre,A0204180,Dunkerque,A0624785,Veere,Hollande,Etranger,Zélande,Provinces-Unies,55.0,1787-08-02,3.0,sucre
Autres marchandises,Diverses marchandises,A0204180,Dunkerque,A0624785,Veere,Hollande,Etranger,Zélande,Provinces-Unies,55.0,1787-08-02,3.0,marchandises
Sucre,Sucre,A0204180,Dunkerque,A0624785,Veere,Hollande,Etranger,Zélande,Provinces-Unies,55.0,1787-11-16,1.0,sucre
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-02-06,0.0,[vide]
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-10-27,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-07-01,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-08-30,1.0,passagers
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-01-24,1.0,genièvre
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,32.0,1787-01-01,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,32.0,1787-06-11,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,32.0,1787-07-23,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,32.0,1787-08-06,0.0,[vide]
,,A0187101,Le Havre,A0605259,Cork,Angleterre,Etranger,Irlande,Grande-Bretagne,43.0,1787-08-30,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-09-07,0.0,[vide]
Vin,Vin,A0180923,Bordeaux,A1069373,Norrköping,Suède,Etranger,,Suède,60.0,1787-08-30,2.0,vin
Autres marchandises,Diverses marchandises,A0180923,Bordeaux,A1069373,Norrköping,Suède,Etranger,,Suède,60.0,1787-08-30,2.0,marchandises
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-12-27,0.0,[vide]
Tabac,tabac,A0140266,Lorient,A1964976,Îles Féroé,Danemark,Etranger,,Danemark,50.0,1787-09-15,1.0,tabac
Vin,Vin,A0180923,Bordeaux,A1875058,Königsberg / Kaliningrad,Prusse,Etranger,,Prusse,195.0,1787-07-05,2.0,vin
Café,Café,A0180923,Bordeaux,A1875058,Königsberg / Kaliningrad,Prusse,Etranger,,Prusse,195.0,1787-07-05,2.0,café
Vin,Vin,A0180923,Bordeaux,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,200.0,1787-07-02,2.0,vin
Café,Café,A0180923,Bordeaux,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,200.0,1787-07-02,2.0,café
Prunes,prunes,A0180923,Bordeaux,A0379790,Liverpool,Angleterre,Etranger,Angleterre,Grande-Bretagne,103.0,1787-10-30,2.0,prunes
Coton,Coton,A0180923,Bordeaux,A0379790,Liverpool,Angleterre,Etranger,Angleterre,Grande-Bretagne,103.0,1787-10-30,2.0,coton
Café,Café,A0180923,Bordeaux,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,375.0,1787-07-19,2.0,café
Sucre,Sucre,A0180923,Bordeaux,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,375.0,1787-07-19,2.0,sucre
Planches,Planches,A0200718,Brest,A0120232,Cadix,Espagne,Etranger,,Espagne,300.0,1787-08-28,1.0,planches
Sucre,Sucre,A0180923,Bordeaux,A0627935,Rotterdam,Hollande,Etranger,Hollande,Provinces-Unies,248.0,1787-08-31,2.0,sucre
Café,Café,A0180923,Bordeaux,A0627935,Rotterdam,Hollande,Etranger,Hollande,Provinces-Unies,248.0,1787-08-31,2.0,café
Café,Café,A0180923,Bordeaux,A0691896,Brême,Quatre villes hanséatiques,Etranger,,Brême,90.0,1787-11-05,3.0,café
Vin,Vin,A0180923,Bordeaux,A0691896,Brême,Quatre villes hanséatiques,Etranger,,Brême,90.0,1787-11-05,3.0,vin
Sucre,Sucre,A0180923,Bordeaux,A0691896,Brême,Quatre villes hanséatiques,Etranger,,Brême,90.0,1787-11-05,3.0,sucre
Sel,Sel,A0133403,Ars-en-Ré,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,318.0,1787-09-18,1.0,sel
Sel,Sel,A0162516,Le Pouliguen,A1964878,Espagne atlantique,Espagne,Etranger,,Espagne,50.0,1787-06-22,1.0,sel
Sel,Sel,A0162516,Le Pouliguen,A1964878,Espagne atlantique,Espagne,Etranger,,Espagne,50.0,1787-07-27,1.0,sel
Vin,Vin,A0180923,Bordeaux,A1164922,Stettin,Prusse,Etranger,,Prusse,220.0,1787-03-03,1.0,vin
Vin,Vin,A0180923,Bordeaux,A0691896,Brême,Quatre villes hanséatiques,Etranger,,Brême,220.0,1787-12-11,1.0,vin
Huile,Huile,A0204180,Dunkerque,A0049808,Ostende,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,60.0,1787-07-04,5.0,huile
Coton,Coton,A0204180,Dunkerque,A0049808,Ostende,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,60.0,1787-07-04,5.0,coton
Réglisse,réglisse,A0204180,Dunkerque,A0049808,Ostende,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,60.0,1787-07-04,5.0,réglisse
Safran,safran,A0204180,Dunkerque,A0049808,Ostende,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,60.0,1787-07-04,5.0,safran
Autres marchandises,Diverses marchandises,A0204180,Dunkerque,A0049808,Ostende,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,60.0,1787-07-04,5.0,marchandises
Sucre,Sucre,A0204180,Dunkerque,A0049808,Ostende,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,50.0,1787-08-16,2.0,sucre
Bois de réglisse,bois de réglisse,A0204180,Dunkerque,A0049808,Ostende,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,50.0,1787-08-16,2.0,bois de réglisse
Tobacco,tobacco,A0180923,Bordeaux,B0000003,Philadelphie,Etats-Unis,Etranger,Pennsylvanie,Etats-Unis d'Amérique,648.0,1787-02-08,3.0,tabac
Tobacco,tobacco,A0180923,Bordeaux,B0000003,Philadelphie,Etats-Unis,Etranger,Pennsylvanie,Etats-Unis d'Amérique,648.0,1787-02-08,3.0,tabac
,,A0187101,Le Havre,A0711146,Stralsund,Suède,Etranger,Poméranie suédoise,Suède,170.0,1787-08-20,0.0,[vide]
,,A0130761,Dieppe,A0691896,Brême,Quatre villes hanséatiques,Etranger,,Brême,77.0,1787-04-04,0.0,[vide]
Passagers,Passagers,A0120232,Cadix,A0232521,Gênes,,Etranger,,République de Gênes,,1787-09-11,3.0,passagers
Vieux linges lescivés,vieux linges lescivés,A0120232,Cadix,A0232521,Gênes,,Etranger,,République de Gênes,,1787-09-11,3.0,vieux linge lessivé
Bois de Campeche,bois de campeche,A0120232,Cadix,A0232521,Gênes,,Etranger,,République de Gênes,,1787-09-11,3.0,bois de Campêche
Boulet,boulet,A0354220,Détroit de Gibraltar,A0148992,Nice,,Etranger,,Royaume de Piémont-Sardaigne,,1787-09-18,5.0,boulets
Fer,Fer,A0354220,Détroit de Gibraltar,A0148992,Nice,,Etranger,,Royaume de Piémont-Sardaigne,,1787-09-18,5.0,fer
Matures,matures,A0354220,Détroit de Gibraltar,A0148992,Nice,,Etranger,,Royaume de Piémont-Sardaigne,,1787-09-18,5.0,mâts
Planches,Planches,A0354220,Détroit de Gibraltar,A0148992,Nice,,Etranger,,Royaume de Piémont-Sardaigne,,1787-09-18,5.0,planches
Canons,Canons,A0354220,Détroit de Gibraltar,A0148992,Nice,,Etranger,,Royaume de Piémont-Sardaigne,,1787-09-18,5.0,canons
,,A0193167,Bastia,A1964713,Mer Mediterranée,,Etranger,,zone maritime,,1787-04-14,0.0,[vide]
,,A0218974,Ajaccio,A0232521,Gênes,,Etranger,,République de Gênes,15.0,1787-11-17,0.0,[vide]
,,A0193167,Bastia,A1964713,Mer Mediterranée,,Etranger,,zone maritime,,1787-04-12,0.0,[vide]
,,A0171758,Tonnay-Charente,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,120.0,1787-12-28,0.0,[vide]
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-11-15,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-01-25,1.0,genièvre
,,A0165080,Calais,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-05-11,0.0,[vide]
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-01-15,1.0,genièvre
Diverses Marchandises,Diverses marchandises,A0153622,Omonville,A1945858,Aurigny ,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,1.0,1787-06-14,1.0,marchandises
Diverses Marchandises,Diverses marchandises,A0153622,Omonville,A1945858,Aurigny ,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,1.0,1787-11-28,1.0,marchandises
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-07-04,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-08-13,1.0,genièvre
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,15.0,1787-09-16,1.0,passagers
,,A0192135,Fécamp,A0409139,Newcastle,Angleterre,Etranger,Angleterre,Grande-Bretagne,132.0,1787-11-22,0.0,[vide]
,,A0196771,Saint-Valéry-sur-Somme,A0409139,Newcastle,Angleterre,Etranger,Angleterre,Grande-Bretagne,62.0,1787-08-18,0.0,[vide]
,,A0124817,Nantes,A0869447,Frederikshald / Halden,Danemark,Etranger,Norvège,Danemark,80.0,1787-07-25,0.0,[vide]
,,A0130761,Dieppe,A0410570,Brighton,Angleterre,Etranger,Angleterre,Grande-Bretagne,40.0,1787-06-11,0.0,[vide]
,,B1965595,Saint-Pierre-et-Miquelon,B0000717,Barnstable,Etats-Unis,Etranger,Massachussets,Etats-Unis d'Amérique,40.0,1787-09-04,0.0,[vide]
,,A0198999,La Rochelle,A0049808,Ostende,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,130.0,1787-11-19,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-10-04,0.0,[vide]
,,A0193167,Bastia,A1964713,Mer Mediterranée,,Etranger,,zone maritime,,1787-04-18,0.0,[vide]
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-08-01,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-08-06,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-08-07,1.0,passagers
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-12-29,1.0,genièvre
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-12-23,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-12-31,1.0,passagers
,,A0165080,Calais,A0869447,Frederikshald / Halden,Danemark,Etranger,Norvège,Danemark,90.0,1787-03-27,0.0,[vide]
Autres marchandises,Diverses marchandises,A0204180,Dunkerque,A0394917,Angleterre (destination simulée pour),Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-11-20,2.0,marchandises
Genèvre,genèvre,A0204180,Dunkerque,A0394917,Angleterre (destination simulée pour),Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-11-20,2.0,genièvre
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-06-19,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-12-04,0.0,[vide]
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-02-21,1.0,genièvre
,,A0133403,Ars-en-Ré,A0912818,Bergue ,Danemark,Etranger,Norvège,Danemark,75.0,1787-08-01,0.0,[vide]
Diverses Marchandises,Diverses marchandises,A0153622,Omonville,A1945858,Aurigny ,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,2.0,1787-05-05,1.0,marchandises
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-10-10,1.0,genièvre
Bled,Blé,A0204180,Dunkerque,A0393049,Poole,Angleterre,Etranger,Angleterre,Grande-Bretagne,150.0,1787-12-28,1.0,grains blé
,,A0165080,Calais,A0392080,Whistable,Angleterre,Etranger,Angleterre,Grande-Bretagne,4.0,1787-10-12,0.0,[vide]
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-11-24,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-12-09,1.0,genièvre
Sel,Sel,A0162516,Le Pouliguen,A0912818,Bergue ,Danemark,Etranger,Norvège,Danemark,40.0,1787-09-14,1.0,sel
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-03-30,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-04-08,1.0,genièvre
,,A0130761,Dieppe,A0888126,Moss,Danemark,Etranger,Norvège,Danemark,106.0,1787-05-09,0.0,[vide]
,,A0192135,Fécamp,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,90.0,1787-11-26,0.0,[vide]
,,A0130761,Dieppe,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,100.0,1787-09-14,0.0,[vide]
,,A0165080,Calais,A0622509,Steenbergen,Hollande,Etranger,Pays de la Généralité,Provinces-Unies,61.0,1787-08-10,0.0,[vide]
,,A0187101,Le Havre,A0380557,Sunderland,Angleterre,Etranger,Angleterre,Grande-Bretagne,153.0,1787-05-30,0.0,[vide]
Farine,Farine,A0170819,Saint-Malo,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,12.0,1787-07-25,1.0,farine
Farine,Farine,A0170819,Saint-Malo,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,12.0,1787-08-11,2.0,farine
Diverses marchandises,Diverses marchandises,A0170819,Saint-Malo,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,12.0,1787-08-11,2.0,marchandises
,,A0192135,Fécamp,A0627935,Rotterdam,Hollande,Etranger,Hollande,Provinces-Unies,20.0,1787-04-02,0.0,[vide]
,,A0187101,Le Havre,A0409139,Newcastle,Angleterre,Etranger,Angleterre,Grande-Bretagne,191.0,1787-04-26,0.0,[vide]
,,A0187101,Le Havre,B0000003,Philadelphie,Etats-Unis,Etranger,Pennsylvanie,Etats-Unis d'Amérique,240.0,1787-09-17,0.0,[vide]
Farine,Farine,A0170819,Saint-Malo,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,9.0,1787-11-21,1.0,farine
,,A0171758,Tonnay-Charente,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,100.0,1787-10-17,0.0,[vide]
,,A0124817,Nantes,A0046492,Bruges,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,100.0,1787-03-15,0.0,[vide]
